$GNRMC,112840.000,A,1254.025800,N,8005.625800,E,0.77,191.270,071125,,,A,V*01
$GNRMC,112840.00,A,1254.025800,N,8005.625800,E,0.77,191.270,071125,,,A,V*31
$GNRMC,112840.00,A,1254.025800,N,8005.625800,E,0.77,191.270,071125,,,A,V*31
$GNRMC,112841.000,A,1254.025700,N,8005.625900,E,0.37,188.100,071125,,,A,V*06
$GNRMC,112841.00,A,1254.025700,N,8005.625900,E,0.37,188.100,071125,,,A,V*36
$GNRMC,112841.00,A,1254.025700,N,8005.625900,E,0.37,188.100,071125,,,A,V*36
$GNRMC,112842.000,A,1254.025600,N,8005.625800,E,0.35,172.990,071125,,,A,V*03
$GNRMC,112842.00,A,1254.025600,N,8005.625800,E,0.35,172.990,071125,,,A,V*33
$GNRMC,112842.00,A,1254.025600,N,8005.625800,E,0.35,172.990,071125,,,A,V*33
$GNRMC,112843.000,A,1254.025700,N,8005.625900,E,0.72,51.250,071125,,,A,V*36
$GNRMC,112843.00,A,1254.025700,N,8005.625900,E,0.72,51.250,071125,,,A,V*06
$GNRMC,112843.00,A,1254.025700,N,8005.625900,E,0.72,51.250,071125,,,A,V*06
$GNRMC,112844.000,A,1254.026100,N,8005.626000,E,0.76,63.470,071125,,,A,V*3F
$GNRMC,112844.00,A,1254.026100,N,8005.626000,E,0.76,63.470,071125,,,A,V*0F
$GNRMC,112844.00,A,1254.026100,N,8005.626000,E,0.76,63.470,071125,,,A,V*0F
$GNRMC,112845.000,A,1254.026000,N,8005.626000,E,0.21,89.030,071125,,,A,V*39
$GNRMC,112845.00,A,1254.026000,N,8005.626000,E,0.21,63.470,071125,,,A,V*0D
$GNRMC,112845.00,A,1254.026000,N,8005.626000,E,0.21,63.470,071125,,,A,V*0D
$GNRMC,112846.000,A,1254.026000,N,8005.625800,E,0.36,315.220,071125,,,A,V*02
$GNRMC,112846.00,A,1254.026000,N,8005.625800,E,0.36,315.220,071125,,,A,V*32
$GNRMC,112846.00,A,1254.026000,N,8005.625800,E,0.36,315.220,071125,,,A,V*32
$GNRMC,112847.000,A,1254.026100,N,8005.625600,E,0.52,314.990,071125,,,A,V*0F
$GNRMC,112847.00,A,1254.026100,N,8005.625600,E,0.52,314.990,071125,,,A,V*3F
$GNRMC,112847.00,A,1254.026100,N,8005.625600,E,0.52,314.990,071125,,,A,V*3F
$GNRMC,112848.000,A,1254.026200,N,8005.625600,E,0.62,315.290,071125,,,A,V*0A
$GNRMC,112848.00,A,1254.026200,N,8005.625600,E,0.62,315.290,071125,,,A,V*3A
$GNRMC,112848.00,A,1254.026200,N,8005.625600,E,0.62,315.290,071125,,,A,V*3A
$GNRMC,112849.000,A,1254.026200,N,8005.625700,E,0.34,344.990,071125,,,A,V*06
$GNRMC,112849.00,A,1254.026200,N,8005.625700,E,0.34,344.990,071125,,,A,V*36
$GNRMC,112849.00,A,1254.026200,N,8005.625700,E,0.34,344.990,071125,,,A,V*36
$GNRMC,112850.000,A,1254.026500,N,8005.625700,E,1.45,6.040,071125,,,A,V*0F
$GNRMC,112850.00,A,1254.026500,N,8005.625700,E,1.45,6.040,071125,,,A,V*3F
$GNRMC,112850.00,A,1254.026500,N,8005.625700,E,1.45,6.040,071125,,,A,V*3F
$GNRMC,112851.000,A,1254.026800,N,8005.625800,E,1.05,2.420,071125,,,A,V*0E
$GNRMC,112851.00,A,1254.026800,N,8005.625800,E,1.05,2.420,071125,,,A,V*3E
$GNRMC,112851.00,A,1254.026800,N,8005.625800,E,1.05,2.420,071125,,,A,V*3E
$GNRMC,112852.000,A,1254.026900,N,8005.625700,E,0.92,354.210,071125,,,A,V*09
$GNRMC,112852.00,A,1254.026900,N,8005.625700,E,0.92,354.210,071125,,,A,V*39
$GNRMC,112852.00,A,1254.026900,N,8005.625700,E,0.92,354.210,071125,,,A,V*39
$GNRMC,112853.000,A,1254.027000,N,8005.625600,E,0.60,339.260,071125,,,A,V*00
$GNRMC,112853.00,A,1254.027000,N,8005.625600,E,0.60,339.260,071125,,,A,V*30
$GNRMC,112853.00,A,1254.027000,N,8005.625600,E,0.60,339.260,071125,,,A,V*30
$GNRMC,112854.000,A,1254.026800,N,8005.625700,E,0.17,55.450,071125,,,A,V*33
